investor_id,gap_days,status
INV003864,177.0,At-Risk
INV003865,85.16666666666667,At-Risk
INV003866,,Healthy
INV003867,156.0,At-Risk
INV003868,87.6,At-Risk
INV003869,145.66666666666666,At-Risk
INV003871,,Healthy
INV003872,45.375,At-Risk
INV003873,199.5,At-Risk
INV003874,25.0,Healthy
INV003875,,Healthy
INV003876,77.6,At-Risk
INV003877,83.0,At-Risk
INV003878,43.25,At-Risk
INV003879,243.0,At-Risk
INV003880,68.57142857142857,At-Risk
INV003881,,Healthy
INV003882,138.66666666666666,At-Risk
INV003883,49.25,At-Risk
INV003884,23.0,Healthy
INV003885,71.6,At-Risk
INV003886,,Healthy
INV003887,174.0,At-Risk
INV003888,115.75,At-Risk
INV003889,,Healthy
INV003891,73.66666666666667,At-Risk
INV003892,55.22222222222222,At-Risk
INV003893,308.0,At-Risk
INV003894,162.0,At-Risk
INV003895,,Healthy
INV003896,82.0,At-Risk
INV003897,71.6,At-Risk
INV003898,386.0,At-Risk
INV003899,103.0,At-Risk
INV003900,92.0,At-Risk
INV003901,90.5,At-Risk
INV003902,94.5,At-Risk
INV003903,50.285714285714285,At-Risk
INV003904,94.0,At-Risk
INV003905,62.5,At-Risk
INV003906,55.111111111111114,At-Risk
INV003907,54.0,At-Risk
INV003908,39.0,At-Risk
INV003909,131.5,At-Risk
INV003910,48.333333333333336,At-Risk
INV003911,113.0,At-Risk
INV003912,68.6,At-Risk
INV003913,61.42857142857143,At-Risk
INV003914,,Healthy
INV003915,,Healthy
INV003916,67.2,At-Risk
INV003917,294.0,At-Risk
INV003918,108.75,At-Risk
INV003919,315.0,At-Risk
INV003920,66.85714285714286,At-Risk
INV003921,90.0,At-Risk
INV003923,,Healthy
INV003924,231.0,At-Risk
INV003925,102.5,At-Risk
INV003926,159.33333333333334,At-Risk
INV003927,,Healthy
INV003928,113.66666666666667,At-Risk
INV003931,258.0,At-Risk
INV003932,76.33333333333333,At-Risk
INV003933,,Healthy
INV003934,82.0,At-Risk
INV003935,,Healthy
INV003936,89.6,At-Risk
INV003937,84.0,At-Risk
INV003938,52.5,At-Risk
INV003939,159.0,At-Risk
INV003940,70.66666666666667,At-Risk
INV003941,153.0,At-Risk
INV003942,94.0,At-Risk
INV003943,42.5,At-Risk
INV003944,,Healthy
INV003945,56.333333333333336,At-Risk
INV003946,69.16666666666667,At-Risk
INV003947,84.66666666666667,At-Risk
INV003948,43.666666666666664,At-Risk
INV003949,95.33333333333333,At-Risk
INV003950,84.0,At-Risk
INV003951,113.5,At-Risk
INV003952,54.666666666666664,At-Risk
INV003953,153.0,At-Risk
INV003954,105.66666666666667,At-Risk
INV003955,78.5,At-Risk
INV003956,167.0,At-Risk
INV003957,152.33333333333334,At-Risk
INV003958,85.6,At-Risk
INV003959,,Healthy
INV003960,126.66666666666667,At-Risk
INV003961,157.66666666666666,At-Risk
INV003962,68.71428571428571,At-Risk
INV003963,48.666666666666664,At-Risk
INV003964,51.22222222222222,At-Risk
INV003965,,Healthy
INV003966,38.0,At-Risk
INV003967,182.0,At-Risk
INV003968,92.4,At-Risk
INV003969,175.0,At-Risk
INV003970,66.66666666666667,At-Risk
INV003971,81.0,At-Risk
INV003972,84.2,At-Risk
INV003973,64.5,At-Risk
INV003974,77.75,At-Risk
INV003975,50.142857142857146,At-Risk
INV003976,176.5,At-Risk
INV003977,85.75,At-Risk
INV003978,68.14285714285714,At-Risk
INV003979,56.0,At-Risk
INV003980,94.0,At-Risk
INV003981,67.66666666666667,At-Risk
INV003982,15.0,Healthy
INV003984,37.0,At-Risk
INV003985,93.0,At-Risk
INV003986,110.33333333333333,At-Risk
INV003987,72.25,At-Risk
INV003988,,Healthy
INV003989,83.0,At-Risk
INV003990,,Healthy
INV003991,286.0,At-Risk
INV003992,68.0,At-Risk
INV003993,115.5,At-Risk
INV003994,,Healthy
INV003995,84.33333333333333,At-Risk
INV003996,95.2,At-Risk
INV003997,91.5,At-Risk
INV003998,143.5,At-Risk
INV003999,,Healthy
INV004000,,Healthy
INV004001,40.285714285714285,At-Risk
INV004002,,Healthy
INV004003,109.66666666666667,At-Risk
INV004004,40.77777777777778,At-Risk
INV004005,73.66666666666667,At-Risk
INV004006,46.5,At-Risk
INV004007,38.833333333333336,At-Risk
INV004008,169.0,At-Risk
INV004009,62.285714285714285,At-Risk
INV004011,130.0,At-Risk
INV004012,109.75,At-Risk
INV004014,61.875,At-Risk
INV004015,88.0,At-Risk
INV004016,113.5,At-Risk
INV004017,40.5,At-Risk
INV004018,79.25,At-Risk
INV004019,87.25,At-Risk
INV004020,,Healthy
INV004021,,Healthy
INV004022,,Healthy
INV004023,52.0,At-Risk
INV004024,99.25,At-Risk
INV004025,143.0,At-Risk
INV004026,94.5,At-Risk
INV004027,173.0,At-Risk
INV004028,101.75,At-Risk
INV004029,,Healthy
INV004030,121.25,At-Risk
INV004031,72.0,At-Risk
INV004032,115.33333333333333,At-Risk
INV004033,98.0,At-Risk
INV004034,,Healthy
INV004035,77.0,At-Risk
INV004036,,Healthy
INV004037,74.6,At-Risk
INV004038,71.66666666666667,At-Risk
INV004039,198.0,At-Risk
INV004040,85.0,At-Risk
INV004041,172.0,At-Risk
INV004042,,Healthy
INV004043,152.5,At-Risk
INV004044,86.0,At-Risk
INV004045,68.25,At-Risk
INV004046,145.0,At-Risk
INV004047,,Healthy
INV004048,,Healthy
INV004049,48.2,At-Risk
INV004050,83.66666666666667,At-Risk
INV004051,91.0,At-Risk
INV004052,242.0,At-Risk
INV004053,,Healthy
INV004054,,Healthy
INV004055,,Healthy
INV004056,153.0,At-Risk
INV004057,,Healthy
INV004058,134.5,At-Risk
INV004059,345.0,At-Risk
INV004060,,Healthy
INV004061,91.0,At-Risk
INV004062,386.0,At-Risk
INV004063,56.57142857142857,At-Risk
INV004064,152.66666666666666,At-Risk
INV004065,,Healthy
INV004066,75.16666666666667,At-Risk
INV004067,123.66666666666667,At-Risk
INV004068,153.0,At-Risk
INV004069,74.0,At-Risk
INV004070,67.66666666666667,At-Risk
INV004071,125.33333333333333,At-Risk
INV004072,,Healthy
INV004073,93.75,At-Risk
INV004074,47.0,At-Risk
INV004075,102.75,At-Risk
INV004076,95.25,At-Risk
INV004077,96.5,At-Risk
INV004078,123.33333333333333,At-Risk
INV004079,71.33333333333333,At-Risk
INV004080,132.0,At-Risk
INV004081,247.5,At-Risk
INV004082,32.0,Healthy
INV004083,,Healthy
INV004084,12.0,Healthy
INV004085,68.33333333333333,At-Risk
INV004086,,Healthy
INV004088,,Healthy
INV004089,294.0,At-Risk
INV004090,43.0,At-Risk
INV004091,73.6,At-Risk
INV004092,,Healthy
INV004093,,Healthy
INV004094,55.8,At-Risk
INV004095,335.0,At-Risk
INV004096,97.5,At-Risk
INV004097,152.5,At-Risk
INV004098,58.2,At-Risk
INV004099,58.8,At-Risk
INV004100,22.0,Healthy
INV004101,,Healthy
INV004102,68.33333333333333,At-Risk
INV004103,,Healthy
INV004104,100.75,At-Risk
INV004105,155.0,At-Risk
INV004106,55.8,At-Risk
INV004107,11.0,Healthy
INV004108,105.0,At-Risk
INV004109,89.25,At-Risk
INV004110,32.0,Healthy
INV004111,,Healthy
INV004112,55.2,At-Risk
INV004113,104.0,At-Risk
INV004114,40.333333333333336,At-Risk
INV004115,78.5,At-Risk
INV004116,54.888888888888886,At-Risk
INV004117,37.5,At-Risk
INV004118,64.6,At-Risk
INV004119,73.2,At-Risk
INV004120,88.0,At-Risk
INV004121,185.0,At-Risk
INV004122,136.0,At-Risk
INV004123,85.0,At-Risk
INV004124,63.8,At-Risk
INV004125,61.625,At-Risk
INV004126,,Healthy
INV004127,87.6,At-Risk
INV004128,67.2,At-Risk
INV004129,175.0,At-Risk
INV004130,180.0,At-Risk
INV004131,98.25,At-Risk
INV004132,70.5,At-Risk
INV004133,106.5,At-Risk
INV004134,35.4,At-Risk
INV004135,50.111111111111114,At-Risk
INV004137,25.75,Healthy
INV004138,93.0,At-Risk
INV004139,317.0,At-Risk
INV004140,237.5,At-Risk
INV004142,87.25,At-Risk
INV004143,97.0,At-Risk
INV004144,82.0,At-Risk
INV004145,66.2,At-Risk
INV004146,88.2,At-Risk
INV004147,72.2,At-Risk
INV004148,101.75,At-Risk
INV004149,50.2,At-Risk
INV004151,63.142857142857146,At-Risk
INV004152,67.0,At-Risk
INV004153,60.0,At-Risk
INV004154,46.72727272727273,At-Risk
INV004155,,Healthy
INV004156,,Healthy
INV004157,130.5,At-Risk
INV004158,,Healthy
INV004159,76.0,At-Risk
INV004160,149.66666666666666,At-Risk
INV004161,183.0,At-Risk
INV004162,157.5,At-Risk
INV004163,60.666666666666664,At-Risk
INV004164,76.0,At-Risk
INV004165,212.0,At-Risk
INV004166,102.0,At-Risk
INV004167,,Healthy
INV004168,74.0,At-Risk
INV004169,146.5,At-Risk
INV004170,,Healthy
INV004171,79.0,At-Risk
INV004172,63.0,At-Risk
INV004173,166.33333333333334,At-Risk
INV004174,86.6,At-Risk
INV004175,67.85714285714286,At-Risk
INV004176,,Healthy
INV004177,45.42857142857143,At-Risk
INV004178,117.75,At-Risk
INV004179,71.2,At-Risk
INV004180,13.0,Healthy
INV004181,93.4,At-Risk
INV004182,46.0,At-Risk
INV004183,23.333333333333332,Healthy
INV004184,90.5,At-Risk
INV004185,62.25,At-Risk
INV004186,21.0,Healthy
INV004187,27.0,Healthy
INV004188,,Healthy
INV004189,275.0,At-Risk
INV004190,90.0,At-Risk
INV004191,77.16666666666667,At-Risk
INV004192,9.5,Healthy
INV004193,5.0,Healthy
INV004194,111.0,At-Risk
INV004195,156.0,At-Risk
INV004196,78.33333333333333,At-Risk
INV004197,187.0,At-Risk
INV004198,168.0,At-Risk
INV004199,58.2,At-Risk
INV004200,,Healthy
INV004201,,Healthy
INV004202,47.625,At-Risk
INV004203,66.57142857142857,At-Risk
INV004204,27.0,Healthy
INV004205,96.25,At-Risk
INV004206,,Healthy
INV004207,8.0,Healthy
INV004208,73.4,At-Risk
INV004209,,Healthy
INV004210,53.666666666666664,At-Risk
INV004211,390.0,At-Risk
INV004212,69.33333333333333,At-Risk
INV004213,,Healthy
INV004214,101.0,At-Risk
INV004215,40.0,At-Risk
INV004216,82.0,At-Risk
INV004217,,Healthy
INV004220,109.5,At-Risk
INV004221,,Healthy
INV004222,86.0,At-Risk
INV004223,119.25,At-Risk
INV004224,35.5,At-Risk
INV004225,50.25,At-Risk
INV004226,120.66666666666667,At-Risk
INV004227,42.0,At-Risk
INV004228,72.33333333333333,At-Risk
INV004229,155.5,At-Risk
INV004230,203.0,At-Risk
INV004231,105.0,At-Risk
INV004232,71.4,At-Risk
INV004233,55.0,At-Risk
INV004234,,Healthy
INV004235,,Healthy
INV004236,23.0,Healthy
INV004237,114.75,At-Risk
INV004238,41.0,At-Risk
INV004239,61.142857142857146,At-Risk
INV004240,101.25,At-Risk
INV004241,53.666666666666664,At-Risk
INV004242,133.0,At-Risk
INV004243,55.714285714285715,At-Risk
INV004244,102.0,At-Risk
INV004246,34.166666666666664,Healthy
INV004247,87.2,At-Risk
INV004248,42.666666666666664,At-Risk
INV004249,,Healthy
INV004250,109.0,At-Risk
INV004251,,Healthy
INV004252,97.0,At-Risk
INV004253,167.66666666666666,At-Risk
INV004254,143.0,At-Risk
INV004255,,Healthy
INV004256,213.5,At-Risk
INV004257,98.66666666666667,At-Risk
INV004258,49.666666666666664,At-Risk
INV004259,116.5,At-Risk
INV004260,,Healthy
INV004261,237.0,At-Risk
INV004262,139.0,At-Risk
INV004263,114.0,At-Risk
INV004264,173.5,At-Risk
INV004265,105.25,At-Risk
INV004266,61.833333333333336,At-Risk
INV004267,53.333333333333336,At-Risk
INV004268,94.0,At-Risk
INV004269,,Healthy
INV004270,69.66666666666667,At-Risk
INV004271,79.8,At-Risk
INV004272,35.5,At-Risk
INV004273,69.33333333333333,At-Risk
INV004274,138.66666666666666,At-Risk
INV004275,,Healthy
INV004276,32.0,Healthy
INV004277,112.25,At-Risk
INV004278,94.0,At-Risk
INV004279,50.285714285714285,At-Risk
INV004280,60.0,At-Risk
INV004281,41.714285714285715,At-Risk
INV004282,52.857142857142854,At-Risk
INV004283,70.25,At-Risk
INV004284,136.0,At-Risk
INV004285,76.16666666666667,At-Risk
INV004287,52.5,At-Risk
INV004288,72.83333333333333,At-Risk
INV004289,45.9,At-Risk
INV004290,110.25,At-Risk
INV004291,145.0,At-Risk
INV004293,81.8,At-Risk
INV004294,166.5,At-Risk
INV004295,44.75,At-Risk
INV004296,102.2,At-Risk
INV004297,41.875,At-Risk
INV004298,76.5,At-Risk
INV004299,64.14285714285714,At-Risk
INV004300,54.666666666666664,At-Risk
INV004301,107.5,At-Risk
INV004302,113.66666666666667,At-Risk
INV004303,76.33333333333333,At-Risk
INV004304,160.0,At-Risk
INV004305,133.0,At-Risk
INV004306,57.0,At-Risk
INV004307,75.75,At-Risk
INV004308,84.66666666666667,At-Risk
INV004309,,Healthy
INV004310,145.0,At-Risk
INV004311,,Healthy
INV004312,,Healthy
INV004313,68.5,At-Risk
INV004314,83.0,At-Risk
INV004315,,Healthy
INV004316,55.0,At-Risk
INV004317,,Healthy
INV004318,99.5,At-Risk
INV004319,60.5,At-Risk
INV004320,96.75,At-Risk
INV004321,42.0,At-Risk
INV004322,145.0,At-Risk
INV004323,,Healthy
INV004324,77.66666666666667,At-Risk
INV004326,40.111111111111114,At-Risk
INV004328,215.0,At-Risk
INV004329,201.5,At-Risk
INV004330,107.0,At-Risk
INV004331,,Healthy
INV004332,64.71428571428571,At-Risk
INV004333,55.0,At-Risk
INV004334,127.33333333333333,At-Risk
INV004335,64.42857142857143,At-Risk
INV004336,119.66666666666667,At-Risk
INV004337,6.0,Healthy
INV004338,48.888888888888886,At-Risk
INV004339,113.0,At-Risk
INV004340,67.8,At-Risk
INV004341,98.25,At-Risk
INV004342,97.0,At-Risk
INV004343,63.0,At-Risk
INV004345,63.25,At-Risk
INV004346,126.0,At-Risk
INV004347,83.0,At-Risk
INV004348,52.2,At-Risk
INV004349,72.5,At-Risk
INV004350,140.5,At-Risk
INV004351,275.0,At-Risk
INV004352,85.0,At-Risk
INV004353,56.0,At-Risk
INV004354,99.33333333333333,At-Risk
INV004355,,Healthy
INV004356,30.8,Healthy
INV004357,72.42857142857143,At-Risk
INV004358,45.857142857142854,At-Risk
INV004359,110.0,At-Risk
INV004360,64.25,At-Risk
INV004361,61.57142857142857,At-Risk
INV004362,58.75,At-Risk
INV004363,116.66666666666667,At-Risk
INV004364,80.6,At-Risk
INV004365,88.75,At-Risk
INV004366,83.66666666666667,At-Risk
INV004367,81.6,At-Risk
INV004368,81.0,At-Risk
INV004369,51.5,At-Risk
INV004370,,Healthy
INV004371,130.5,At-Risk
INV004372,59.2,At-Risk
INV004373,,Healthy
INV004374,88.0,At-Risk
INV004375,111.0,At-Risk
INV004376,95.0,At-Risk
INV004377,118.66666666666667,At-Risk
INV004378,167.0,At-Risk
INV004379,76.0,At-Risk
INV004380,133.5,At-Risk
INV004381,124.66666666666667,At-Risk
INV004382,261.0,At-Risk
INV004383,,Healthy
INV004384,31.666666666666668,Healthy
INV004385,,Healthy
INV004386,,Healthy
INV004387,93.0,At-Risk
INV004388,28.5,Healthy
INV004389,,Healthy
INV004390,,Healthy
INV004391,57.0,At-Risk
INV004392,90.4,At-Risk
INV004393,115.0,At-Risk
INV004394,260.0,At-Risk
INV004395,,Healthy
INV004398,144.0,At-Risk
INV004399,,Healthy
INV004400,46.57142857142857,At-Risk
INV004401,69.85714285714286,At-Risk
INV004402,,Healthy
INV004403,73.6,At-Risk
INV004404,165.0,At-Risk
INV004406,99.0,At-Risk
INV004407,41.666666666666664,At-Risk
INV004408,185.0,At-Risk
INV004410,40.9,At-Risk
INV004411,61.0,At-Risk
INV004412,82.33333333333333,At-Risk
INV004413,69.0,At-Risk
INV004414,53.857142857142854,At-Risk
INV004415,250.0,At-Risk
INV004416,,Healthy
INV004417,,Healthy
INV004418,59.25,At-Risk
INV004419,,Healthy
INV004420,145.0,At-Risk
INV004421,90.8,At-Risk
INV004422,,Healthy
INV004423,,Healthy
INV004424,101.0,At-Risk
INV004425,164.0,At-Risk
INV004426,112.0,At-Risk
INV004427,50.8,At-Risk
INV004428,28.666666666666668,Healthy
INV004430,122.0,At-Risk
INV004433,,Healthy
INV004434,84.6,At-Risk
INV004435,108.0,At-Risk
INV004436,94.25,At-Risk
INV004437,248.0,At-Risk
INV004438,89.0,At-Risk
INV004439,129.0,At-Risk
INV004440,148.5,At-Risk
INV004441,92.25,At-Risk
INV004442,125.33333333333333,At-Risk
INV004443,99.25,At-Risk
INV004444,48.0,At-Risk
INV004445,128.0,At-Risk
INV004446,65.8,At-Risk
INV004447,49.833333333333336,At-Risk
INV004448,87.0,At-Risk
INV004449,86.66666666666667,At-Risk
INV004450,61.6,At-Risk
INV004451,84.0,At-Risk
INV004452,81.0,At-Risk
INV004453,53.5,At-Risk
INV004454,98.4,At-Risk
INV004455,50.0,At-Risk
INV004456,162.0,At-Risk
INV004457,81.4,At-Risk
INV004458,,Healthy
INV004459,53.833333333333336,At-Risk
INV004460,42.5,At-Risk
INV004461,113.0,At-Risk
INV004462,203.5,At-Risk
INV004463,94.8,At-Risk
INV004464,62.5,At-Risk
INV004465,78.75,At-Risk
INV004466,115.5,At-Risk
INV004467,85.0,At-Risk
INV004468,76.83333333333333,At-Risk
INV004469,,Healthy
INV004471,148.0,At-Risk
INV004472,50.666666666666664,At-Risk
INV004473,73.33333333333333,At-Risk
INV004474,83.0,At-Risk
INV004475,67.83333333333333,At-Risk
INV004476,142.33333333333334,At-Risk
INV004477,58.714285714285715,At-Risk
INV004479,71.0,At-Risk
INV004480,,Healthy
INV004481,102.0,At-Risk
INV004482,120.66666666666667,At-Risk
INV004483,184.0,At-Risk
INV004484,61.6,At-Risk
INV004485,77.0,At-Risk
INV004486,149.0,At-Risk
INV004487,59.0,At-Risk
INV004488,111.75,At-Risk
INV004489,259.0,At-Risk
INV004490,78.0,At-Risk
INV004491,142.5,At-Risk
INV004492,116.0,At-Risk
INV004493,111.0,At-Risk
INV004494,213.0,At-Risk
INV004495,74.33333333333333,At-Risk
INV004496,124.25,At-Risk
INV004497,125.5,At-Risk
INV004498,95.5,At-Risk
INV004500,,Healthy
INV004501,18.0,Healthy
INV004502,74.5,At-Risk
INV004503,,Healthy
INV004504,55.142857142857146,At-Risk
INV004505,20.0,Healthy
INV004506,173.0,At-Risk
INV004507,,Healthy
INV004508,142.0,At-Risk
INV004509,102.0,At-Risk
INV004510,213.0,At-Risk
INV004511,37.2,At-Risk
INV004512,,Healthy
INV004513,120.25,At-Risk
INV004514,96.0,At-Risk
INV004515,41.0,At-Risk
INV004516,186.0,At-Risk
INV004517,86.6,At-Risk
INV004518,106.25,At-Risk
INV004519,206.0,At-Risk
INV004520,97.5,At-Risk
INV004521,54.5,At-Risk
INV004522,,Healthy
INV004523,87.2,At-Risk
INV004524,429.0,At-Risk
INV004525,210.0,At-Risk
INV004526,89.0,At-Risk
INV004527,55.666666666666664,At-Risk
INV004528,54.0,At-Risk
INV004529,143.33333333333334,At-Risk
INV004530,66.0,At-Risk
INV004531,60.0,At-Risk
INV004532,,Healthy
INV004533,55.0,At-Risk
INV004534,74.5,At-Risk
INV004535,446.0,At-Risk
INV004536,,Healthy
INV004537,69.0,At-Risk
INV004538,,Healthy
INV004539,,Healthy
INV004540,44.333333333333336,At-Risk
INV004541,,Healthy
INV004542,34.0,Healthy
INV004543,225.0,At-Risk
INV004544,68.0,At-Risk
INV004545,57.666666666666664,At-Risk
INV004546,137.33333333333334,At-Risk
INV004547,67.5,At-Risk
INV004548,162.0,At-Risk
INV004549,84.75,At-Risk
INV004551,52.0,At-Risk
INV004552,,Healthy
INV004553,82.25,At-Risk
INV004555,53.142857142857146,At-Risk
INV004556,,Healthy
INV004557,108.0,At-Risk
INV004558,291.0,At-Risk
INV004560,48.375,At-Risk
INV004561,186.5,At-Risk
INV004562,83.8,At-Risk
INV004563,64.83333333333333,At-Risk
INV004564,,Healthy
INV004565,233.5,At-Risk
INV004566,84.0,At-Risk
INV004567,114.5,At-Risk
INV004568,78.66666666666667,At-Risk
INV004569,,Healthy
INV004570,,Healthy
INV004572,,Healthy
INV004573,69.66666666666667,At-Risk
INV004574,54.57142857142857,At-Risk
INV004575,126.0,At-Risk
INV004576,63.0,At-Risk
INV004577,,Healthy
INV004578,40.666666666666664,At-Risk
INV004579,43.857142857142854,At-Risk
INV004580,,Healthy
INV004581,72.14285714285714,At-Risk
INV004582,140.33333333333334,At-Risk
INV004583,380.0,At-Risk
INV004584,73.66666666666667,At-Risk
INV004585,82.0,At-Risk
INV004586,,Healthy
INV004587,,Healthy
INV004588,,Healthy
INV004589,71.4,At-Risk
INV004590,,Healthy
INV004591,13.0,Healthy
INV004592,77.0,At-Risk
INV004593,107.25,At-Risk
INV004594,59.142857142857146,At-Risk
INV004595,65.0,At-Risk
INV004596,,Healthy
INV004597,,Healthy
INV004598,84.2,At-Risk
INV004599,,Healthy
INV004600,211.5,At-Risk
INV004602,59.625,At-Risk
INV004603,,Healthy
INV004604,69.75,At-Risk
INV004605,,Healthy
INV004606,84.0,At-Risk
INV004607,56.0,At-Risk
INV004608,55.0,At-Risk
INV004609,136.33333333333334,At-Risk
INV004610,,Healthy
INV004611,51.166666666666664,At-Risk
INV004612,,Healthy
INV004614,79.6,At-Risk
INV004615,383.0,At-Risk
INV004616,78.75,At-Risk
INV004617,39.25,At-Risk
INV004618,,Healthy
INV004619,45.666666666666664,At-Risk
INV004620,196.0,At-Risk
INV004621,54.25,At-Risk
INV004622,235.5,At-Risk
INV004623,86.5,At-Risk
INV004624,,Healthy
INV004625,96.4,At-Risk
INV004626,180.5,At-Risk
INV004627,96.5,At-Risk
INV004628,,Healthy
INV004629,64.57142857142857,At-Risk
INV004630,50.625,At-Risk
INV004631,64.71428571428571,At-Risk
INV004632,110.0,At-Risk
INV004633,78.16666666666667,At-Risk
INV004634,95.33333333333333,At-Risk
INV004635,58.666666666666664,At-Risk
INV004636,75.6,At-Risk
INV004637,197.0,At-Risk
INV004638,54.333333333333336,At-Risk
INV004639,30.0,Healthy
INV004640,68.33333333333333,At-Risk
INV004641,67.8,At-Risk
INV004642,54.8,At-Risk
INV004643,50.6,At-Risk
INV004644,8.0,Healthy
INV004645,297.0,At-Risk
INV004646,64.5,At-Risk
INV004647,70.66666666666667,At-Risk
INV004648,79.33333333333333,At-Risk
INV004649,,Healthy
INV004650,80.8,At-Risk
INV004651,38.75,At-Risk
INV004652,19.0,Healthy
INV004653,169.5,At-Risk
INV004654,104.5,At-Risk
INV004655,120.66666666666667,At-Risk
INV004656,233.5,At-Risk
INV004657,,Healthy
INV004659,65.66666666666667,At-Risk
INV004660,151.5,At-Risk
INV004661,69.71428571428571,At-Risk
INV004662,,Healthy
INV004663,,Healthy
INV004664,188.5,At-Risk
INV004665,83.4,At-Risk
INV004666,,Healthy
INV004667,106.0,At-Risk
INV004668,221.0,At-Risk
INV004669,24.666666666666668,Healthy
INV004670,,Healthy
INV004672,72.0,At-Risk
INV004673,87.66666666666667,At-Risk
INV004674,5.0,Healthy
INV004675,,Healthy
INV004676,255.0,At-Risk
INV004677,113.66666666666667,At-Risk
INV004678,121.0,At-Risk
INV004679,110.0,At-Risk
INV004680,47.166666666666664,At-Risk
INV004681,7.0,Healthy
INV004682,42.25,At-Risk
INV004683,253.0,At-Risk
INV004684,201.0,At-Risk
INV004685,,Healthy
INV004686,,Healthy
INV004687,103.33333333333333,At-Risk
INV004688,77.6,At-Risk
INV004689,129.0,At-Risk
INV004690,,Healthy
INV004691,,Healthy
INV004692,83.6,At-Risk
INV004693,59.0,At-Risk
INV004694,109.75,At-Risk
INV004695,118.0,At-Risk
INV004696,12.0,Healthy
INV004697,,Healthy
INV004698,202.0,At-Risk
INV004699,110.66666666666667,At-Risk
INV004700,116.5,At-Risk
INV004701,20.0,Healthy
INV004702,105.0,At-Risk
INV004703,228.0,At-Risk
INV004704,93.8,At-Risk
INV004705,,Healthy
INV004707,,Healthy
INV004709,72.66666666666667,At-Risk
INV004710,,Healthy
INV004711,81.0,At-Risk
INV004712,48.57142857142857,At-Risk
INV004713,,Healthy
INV004715,56.833333333333336,At-Risk
INV004716,74.0,At-Risk
INV004717,89.0,At-Risk
INV004718,146.0,At-Risk
INV004719,48.25,At-Risk
INV004720,100.0,At-Risk
INV004721,379.0,At-Risk
INV004722,200.0,At-Risk
INV004723,198.0,At-Risk
INV004724,49.0,At-Risk
INV004725,121.0,At-Risk
INV004727,203.0,At-Risk
INV004728,28.0,Healthy
INV004730,191.0,At-Risk
INV004731,75.5,At-Risk
INV004733,78.25,At-Risk
INV004734,86.33333333333333,At-Risk
INV004735,88.0,At-Risk
INV004736,75.0,At-Risk
INV004737,54.55555555555556,At-Risk
INV004738,93.2,At-Risk
INV004739,110.25,At-Risk
INV004740,138.0,At-Risk
INV004741,72.33333333333333,At-Risk
INV004742,118.0,At-Risk
INV004743,,Healthy
INV004744,104.0,At-Risk
INV004745,279.0,At-Risk
INV004746,,Healthy
INV004747,116.0,At-Risk
INV004748,69.25,At-Risk
INV004749,80.0,At-Risk
INV004750,202.5,At-Risk
INV004751,136.5,At-Risk
INV004752,45.0,At-Risk
INV004753,61.4,At-Risk
INV004754,87.5,At-Risk
INV004755,61.166666666666664,At-Risk
INV004756,95.5,At-Risk
INV004757,,Healthy
INV004758,186.5,At-Risk
INV004759,183.0,At-Risk
INV004760,126.0,At-Risk
INV004761,71.4,At-Risk
INV004762,,Healthy
INV004763,83.5,At-Risk
INV004764,83.0,At-Risk
INV004765,40.0,At-Risk
INV004766,,Healthy
INV004767,115.5,At-Risk
INV004768,,Healthy
INV004769,100.75,At-Risk
INV004770,72.85714285714286,At-Risk
INV004771,113.5,At-Risk
INV004772,177.0,At-Risk
INV004773,,Healthy
INV004774,107.5,At-Risk
INV004775,239.5,At-Risk
INV004776,57.375,At-Risk
INV004777,,Healthy
INV004778,,Healthy
INV004779,,Healthy
INV004780,69.5,At-Risk
INV004781,94.0,At-Risk
INV004782,,Healthy
INV004783,,Healthy
INV004784,104.33333333333333,At-Risk
INV004785,66.16666666666667,At-Risk
INV004786,119.25,At-Risk
INV004787,72.33333333333333,At-Risk
INV004788,99.0,At-Risk
INV004790,94.0,At-Risk
INV004791,231.5,At-Risk
INV004792,193.0,At-Risk
INV004794,58.0,At-Risk
INV004795,13.0,Healthy
INV004796,14.666666666666666,Healthy
INV004797,69.0,At-Risk
INV004798,53.666666666666664,At-Risk
INV004799,123.0,At-Risk
INV004801,203.5,At-Risk
INV004802,90.0,At-Risk
INV004803,138.66666666666666,At-Risk
INV004804,79.2,At-Risk
INV004805,44.666666666666664,At-Risk
INV004806,93.0,At-Risk
INV004807,36.857142857142854,At-Risk
INV004808,104.5,At-Risk
INV004810,,Healthy
INV004811,57.5,At-Risk
INV004812,38.0,At-Risk
INV004813,62.0,At-Risk
INV004814,99.33333333333333,At-Risk
INV004815,199.0,At-Risk
INV004816,191.0,At-Risk
INV004817,119.0,At-Risk
INV004818,69.33333333333333,At-Risk
INV004819,62.0,At-Risk
INV004820,118.0,At-Risk
INV004821,75.66666666666667,At-Risk
INV004822,93.75,At-Risk
INV004823,103.5,At-Risk
INV004825,70.0,At-Risk
INV004826,113.33333333333333,At-Risk
INV004827,179.0,At-Risk
INV004828,19.0,Healthy
INV004829,71.75,At-Risk
INV004830,61.0,At-Risk
INV004831,293.0,At-Risk
INV004832,352.0,At-Risk
INV004833,65.4,At-Risk
INV004834,38.625,At-Risk
INV004835,92.25,At-Risk
INV004836,131.0,At-Risk
INV004837,110.25,At-Risk
INV004839,,Healthy
INV004840,41.0,At-Risk
